ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	L10pval	L10fdr	signL10pval	signL10fdr
ENSG00000121380	0.655863916444959	0.335265424149524	0.976462408740394	3.43250846202427	4.03032667336137	7.52454288534636E-5	0.00178008861831117	1.26910650632262	4.12351987824597	2.74955837663182	4.12351987824597	2.74955837663182
ENSG00000121753	0.637813847256243	0.295780199555621	0.979847494956865	1.86706052573605	3.67377959853563	2.95930276762179E-4	0.00449493335777838	0.00941371511038369	3.52881059969885	2.34727674276583	3.52881059969885	2.34727674276583
ENSG00000121858	0.991794797830973	0.723714590114811	1.25987500554714	6.99023539377301	7.28861584840184	4.72153425473516E-12	2.69447842344332E-9	16.9298422084082	11.3259168551595	8.56952528975102	11.3259168551595	8.56952528975102
ENSG00000122417	0.502998423516537	0.22818595763054	0.777810889402534	7.38701754831472	3.60593738535219	3.79722594181413E-4	0.00535532862526461	-0.218588859665131	3.4205335607839	2.27121387389655	3.4205335607839	2.27121387389655
ENSG00000122643	0.922442258831076	0.625518635074006	1.21936588258815	5.36346975012262	6.12043689913308	3.87089162028355E-9	1.06643064138812E-6	10.5461772318669	8.41218898816741	5.97206738497961	8.41218898816741	5.97206738497961
ENSG00000123607	0.639364795696825	0.276581867521393	1.00214772387226	5.42221033469137	3.47208112793654	6.14417255845501E-4	0.00742622941925412	-0.657294810165305	3.21153659568936	2.1292316381994	3.21153659568936	2.1292316381994
ENSG00000123609	0.797202746500885	0.476315733217149	1.11808975978462	4.81954785583655	4.89445828755213	1.83072166315572E-6	1.37986327620591E-4	4.73155541123135	5.73737767937074	3.86016394354875	5.73737767937074	3.86016394354875
ENSG00000124107	0.880123883375433	0.558460656519561	1.2017871102313	8.45562594199428	5.3905164826325	1.70567059541926E-7	2.59570575659089E-5	6.96429233671198	6.76810483741516	4.58574453973436	6.76810483741516	4.58574453973436
ENSG00000124177	0.53531110766467	0.291866422398781	0.77875579293056	6.79219120136094	4.33205481921053	2.18863573281449E-5	7.92756836878658E-4	2.41379359712518	4.65982651453663	3.10086000385039	4.65982651453663	3.10086000385039
ENSG00000124237	0.955308149637333	0.481946873434462	1.4286694258402	6.71197333399006	3.97593011241903	9.33194931824083E-5	0.00208478288644044	1.0703314068073	4.03002762852253	2.68093916665211	4.03002762852253	2.68093916665211
ENSG00000124279	0.597682380260348	0.249758575536331	0.945606184984366	3.07279095908594	3.38434240381558	8.35780698364317E-4	0.00908831145393333	-0.936748817979273	3.07790766273375	2.04151679822561	3.07790766273375	2.04151679822561
ENSG00000124635	0.686357260543838	0.306234272746281	1.06648024834139	2.50348421756285	3.55724751246593	4.53109309875974E-4	0.00608422996849428	-0.37988653419578	3.34379701443475	2.21579437907654	3.34379701443475	2.21579437907654
ENSG00000124939	0.69676350314348	0.308987262360764	1.0845397439262	2.2476612124393	3.53990970440134	4.82315147653007E-4	0.00635359748091294	-0.436848753688674	3.31666909835427	2.1969803024701	3.31666909835427	2.1969803024701
ENSG00000125148	1.00005975424146	0.615873186976967	1.38424632150595	5.83023954401777	5.12828036800957	6.10768771231173E-7	6.59423932128576E-5	5.76271537171045	6.21412317663968	4.1808352952839	6.21412317663968	4.1808352952839
ENSG00000126432	0.660309184973056	0.362396021399253	0.95822234854686	6.09106536852157	4.36662233088248	1.89163049507358E-5	7.09539053539453E-4	2.54942756187042	4.72316369331625	3.14902369566823	4.72316369331625	3.14902369566823
ENSG00000126709	2.93217022283902	2.44036847502523	3.42397197065281	5.89801483855549	11.7459215947901	2.25295963439879E-25	1.80000209990292E-21	46.2442455801527	24.6472465893303	20.7447269882435	24.6472465893303	20.7447269882435
ENSG00000126778	0.608303932387365	0.291351727048253	0.925256137726477	5.54667226598742	3.78107099924747	1.98036487496385E-4	0.00346217180930497	0.377684969996393	3.70325478520091	2.460651384184	3.70325478520091	2.460651384184
ENSG00000126861	0.92502201981773	0.573354470085697	1.27668956954976	6.87221494219236	5.18212353754146	4.7182120754809E-7	5.50308837621235E-5	6.00558550421259	6.32622254222509	4.25939351263075	6.32622254222509	4.25939351263075
ENSG00000127884	0.512906014749305	0.249170786108633	0.776641243389977	4.55591501339874	3.83140122236335	1.63518805206328E-4	0.00300209336858038	0.553663102171453	3.78643229482201	2.52257580482137	3.78643229482201	2.52257580482137
ENSG00000128268	0.789804528488526	0.405143237501154	1.1744658194759	3.45609557414767	4.04509868353749	7.09449234596597E-5	0.00172332831134538	1.32349071365527	4.14907867550369	2.76363197721073	4.14907867550369	2.76363197721073
ENSG00000128284	0.870839046701676	0.465000949221543	1.27667714418181	4.14434457356634	4.22739730974842	3.38511600554791E-5	0.00105087353546252	2.00873544015183	4.47042644375696	2.97844954482373	4.47042644375696	2.97844954482373
ENSG00000128654	0.646774082743641	0.403930791426461	0.889617374060822	3.10707823923011	5.24704132606772	3.44733633981941E-7	4.37317675695991E-5	6.30106647263765	6.46251634252716	4.35920296879716	6.46251634252716	4.35920296879716
ENSG00000129654	0.758719947944337	0.315602239800009	1.20183765608867	7.35583200840358	3.37326439976136	8.68508877248719E-4	0.00923961607826716	-0.971573542196918	3.06122573816054	2.03434607407795	3.06122573816054	2.03434607407795
ENSG00000130234	1.01072128752968	0.610455541575277	1.41098703348409	1.81610149997063	4.97474671176901	1.26118654261754E-6	1.07345926717562E-4	5.08127585249049	5.8992206720013	3.96921443038608	5.8992206720013	3.96921443038608
ENSG00000130300	1.26484141045402	0.812490271983132	1.71719254892491	0.614421700381189	5.50869052302504	9.45676121868448E-8	1.60754880333361E-5	7.52093466385718	7.02425757667344	4.7938358335224	7.02425757667344	4.7938358335224
ENSG00000130303	1.97121821384941	1.54700690379281	2.39542952390601	4.22723538149176	9.15462262746519	2.71987008405508E-17	7.24346734551936E-14	28.4564422392526	16.5654518397619	13.1400534933948	16.5654518397619	13.1400534933948
ENSG00000130487	1.39288374230779	0.919081192438435	1.86668629217715	4.13129739529672	5.79169205186397	2.21991810545049E-8	5.21648108926374E-6	8.89109686126232	7.65366304672368	5.28262236267917	7.65366304672368	5.28262236267917
ENSG00000130770	0.694317776279398	0.416384347521966	0.97225120503683	5.84216437028691	4.92159061492317	1.61491254160692E-6	1.2931323210037E-4	4.8492246146067	5.79185099266786	3.88835703324683	5.79185099266786	3.88835703324683
ENSG00000130813	0.792245121634754	0.513625823417015	1.07086441985249	4.62058892745502	5.60191308057632	5.90035893468084E-8	1.07138449337801E-5	7.96654882409491	7.22912156825451	4.97005464365393	7.22912156825451	4.97005464365393
ENSG00000132004	0.635846979433508	0.309034684812303	0.962659274054714	3.73141566836709	3.83302994959001	1.62503122858866E-4	0.00298807525910451	0.559392098318304	3.7891382886707	2.52460846836862	3.7891382886707	2.52460846836862
ENSG00000132274	0.981584954164203	0.735452389907893	1.22771751842051	7.39159504418095	7.8568199889395	1.40199221731762E-13	1.17907545476412E-10	20.2861870648862	12.8532543972006	9.92845840140269	12.8532543972006	9.92845840140269
ENSG00000132530	1.02511008572115	0.739242858837235	1.31097731260507	7.57318010844044	7.06470650124148	1.80816819189712E-11	8.02575542731223E-9	15.6497768456181	10.7427611748477	8.09551407886422	10.7427611748477	8.09551407886422
ENSG00000132541	0.558303009030388	0.238299944233258	0.878306073827518	1.98849983912935	3.43719219660625	6.94896929502755E-4	0.008040375116962	-0.769191016823618	3.15807960730595	2.09472368913384	3.15807960730595	2.09472368913384
ENSG00000132600	0.774215220094766	0.562301282776225	0.986129157413308	4.69764263554507	7.1976408193976	8.17237326639266E-12	3.95716219465722E-9	16.4067223484963	11.0876518055452	8.4026161486723	11.0876518055452	8.4026161486723
ENSG00000132640	0.600926616659441	0.255395054609521	0.946458178709361	6.06621502050355	3.42627094480649	7.22049934392312E-4	0.00824818797943484	-0.804008442755154	3.14143276713791	2.0836414498704	3.14143276713791	2.0836414498704
ENSG00000133067	1.58631813827119	1.15628206608612	2.01635421045625	2.64242755981523	7.26730504275371	5.37102867971679E-12	2.95943680252395E-9	16.8069352245514	11.2699425286132	8.52879092976145	11.2699425286132	8.52879092976145
ENSG00000133106	1.69169329467322	1.23115169149682	2.15223489784962	5.61583612587832	7.23670294396269	6.46047069335689E-12	3.33006003900483E-9	16.6308334857641	11.189735839268	8.47754793635151	11.189735839268	8.47754793635151
ENSG00000133110	0.992641426690204	0.460333363050502	1.52494949032991	1.50628462694322	3.67381545876592	2.95890996578937E-4	0.00449493335777838	0.00953523277012991	3.52886824942394	2.34727674276583	3.52886824942394	2.34727674276583
ENSG00000133265	0.561216716383324	0.264470137356119	0.857963295410529	4.71546952764151	3.72591432032402	2.43732347357035E-4	0.00399446069581339	0.187190855722444	3.6130868288522	2.39854184779999	3.6130868288522	2.39854184779999
ENSG00000133316	1.4758105238578	1.11987854077167	1.83174250694393	7.1979814861295	8.1686742008357	1.91182112243705E-14	2.34992228580166E-11	22.1894734943819	13.7185527444724	10.6289465000285	13.7185527444724	10.6289465000285
ENSG00000133321	0.728437954548689	0.442265834838048	1.01461007425933	5.21427309183995	5.01479555433101	1.04549056460848E-6	9.49198507493123E-5	5.25743085849651	5.98067988226951	4.02264295333292	5.98067988226951	4.02264295333292
ENSG00000133328	1.70655696660102	1.26525867761413	2.14785525558792	2.84417169033582	7.61862386576529	6.23784810368831E-13	4.53066249312888E-10	18.8609931561054	12.2049652048487	9.34383828892016	12.2049652048487	9.34383828892016
ENSG00000133640	0.875377587150026	0.405063112475869	1.34569206182418	6.97109704874026	3.66686620766434	3.0359549280873E-4	0.0045636428782603	-0.0139936380717423	3.51770468028258	2.34068834805513	3.51770468028258	2.34068834805513
ENSG00000133740	0.550285808902484	0.283243477177956	0.817328140627013	3.6363357325414	4.05972099850046	6.69191210343051E-5	0.00166331303141378	1.3774934900236	4.17444977202013	2.77902600993722	4.17444977202013	2.77902600993722
ENSG00000134028	0.789604610564681	0.330925706234183	1.24828351489518	2.71257295113877	3.39147715111908	8.1531566593177E-4	0.00891713143458163	-0.914265410540603	3.08867421281842	2.04977483200198	3.08867421281842	2.04977483200198
ENSG00000134121	0.642668528859991	0.285461976420596	0.999875081299386	6.84180878783356	3.54450507765886	4.74406635321875E-4	0.00627633188329454	-0.421775235900143	3.3238492453109	2.20229409961783	3.3238492453109	2.20229409961783
ENSG00000134321	1.67923844764198	1.11670389975241	2.24177299553156	6.16423123248206	5.88099968238535	1.39038793119521E-8	3.52650932580449E-6	9.33409909248645	7.85686401062935	5.45265496333219	7.85686401062935	5.45265496333219
ENSG00000134326	1.83809895921846	1.35780072891823	2.31839718951868	5.22580379699511	7.53955804488842	1.01790501175911E-12	6.77712674287453E-10	18.3936263697526	11.9922927473368	9.16895439229766	11.9922927473368	9.16895439229766
ENSG00000134504	0.523897463078658	0.309483293839562	0.738311632317754	5.76485288920613	4.81371972392703	2.65087107864418E-6	1.82578745541618E-4	4.38452729832474	5.57661139304959	3.73854978118975	5.57661139304959	3.73854978118975
ENSG00000134716	0.778895022859611	0.394813995269194	1.16297605045003	4.14962053825738	3.99525091998049	8.64725435362213E-5	0.00196928620564303	1.14066442878969	4.06312176633374	2.70569116121148	4.06312176633374	2.70569116121148
ENSG00000135069	0.707791485721606	0.356925220958647	1.05865775048457	1.14233988340197	3.97421819126131	9.39504088398494E-5	0.00208794656863971	1.06411385410242	4.02710132565921	2.68028061929135	4.02710132565921	2.68028061929135
ENSG00000135114	1.56989426081139	0.949154931776019	2.19063358984677	4.13064143278002	4.98252086102831	1.21619891424664E-6	1.05046715949984E-4	5.11538177917799	5.91499538863664	3.97861752028891	5.91499538863664	3.97861752028891
ENSG00000135338	0.677733466499769	0.292109117012601	1.06335781598694	5.11882160310657	3.46244169757028	6.35733590042441E-4	0.00758654744980445	-0.688312243006679	3.19672484129145	2.11995582155272	3.19672484129145	2.11995582155272
ENSG00000135521	0.615329869355561	0.360318108347991	0.870341630363131	2.83077314319944	4.75374381289192	3.47947665038989E-6	2.16579559103162E-4	4.12978910425988	5.45848607356496	3.66438253472646	5.45848607356496	3.66438253472646
ENSG00000136108	0.570786402760505	0.286760651999086	0.854812153521925	3.57430008438998	3.95916761795491	9.96743754561618E-5	0.00216899940527705	1.00955182438762	4.00141647687743	2.663740567066	4.00141647687743	2.663740567066
ENSG00000136197	0.645707292907683	0.285953373212547	1.00546121260282	1.2260851614718	3.53604793270682	4.89056670847852E-4	0.00638450697996555	-0.449502398684857	3.31064081283861	2.19487263389741	3.31064081283861	2.19487263389741
ENSG00000136514	1.71132783012246	1.32191584521209	2.10073981503283	3.36532843862618	8.65788645215019	7.74093139577947E-16	1.5461542846645E-12	25.2544840880945	15.1112067814732	11.8107471717144	15.1112067814732	11.8107471717144
ENSG00000136521	0.542894429555725	0.314025885903842	0.771762973207608	5.44782721805635	4.6732311816084	4.99267215823997E-6	2.88006889590312E-4	3.7919476062778	5.30166695077683	3.54059712309054	5.30166695077683	3.54059712309054
ENSG00000137198	0.66570874625005	0.360991990977089	0.97042550152301	3.58346798871128	4.30403618681973	2.46165861989893E-5	8.60718667119585E-4	2.30452666519272	4.60877217470847	3.06513877802758	4.60877217470847	3.06513877802758
ENSG00000137200	0.51168068908172	0.295399439930554	0.727961938232886	5.19013214883358	4.66088238733082	5.27480856652866E-6	2.9574093363004E-4	3.74055107006111	5.27779329716939	3.52908856042716	5.27779329716939	3.52908856042716
ENSG00000137628	1.42249869509016	1.03807832039643	1.80691906978389	6.33018040420856	7.29009965900413	4.67931373671197E-12	2.69447842344332E-9	16.9384081766326	11.329817835433	8.56952528975102	11.329817835433	8.56952528975102
ENSG00000137959	2.55592156897423	2.05365086627673	3.05819227167173	6.92116833388733	10.02530658426	6.32124335873497E-20	3.3669049209742E-16	34.256335230333	19.1991974896404	15.4727691476093	19.1991974896404	15.4727691476093
ENSG00000137965	1.88237526214366	1.49761867320385	2.26713185108346	5.61893411256447	9.63847060721648	9.6211946132061E-19	3.07474137448841E-15	31.6525067808801	18.0167710005492	14.5121914081345	18.0167710005492	14.5121914081345
ENSG00000138018	0.51562791941824	0.267545156939175	0.763710681897305	4.9116585635831	4.09475405754409	5.81401970255662E-5	0.00151553378184588	1.50756193685911	4.23552350082546	2.81943437859313	4.23552350082546	2.81943437859313
ENSG00000138035	0.542103146774229	0.282016469755005	0.802189823793453	5.27642376455026	4.10631071816962	5.54933025545584E-5	0.00147586152694639	1.55068037430034	4.25575942839288	2.83095438838305	4.25575942839288	2.83095438838305
ENSG00000138036	0.500059714756525	0.206893329702687	0.793226099810364	4.87948941918231	3.36043642310688	9.07899940348254E-4	0.00953907885892442	-1.0117703204606	3.04196201243611	2.02049356091444	3.04196201243611	2.02049356091444
ENSG00000138135	0.671081638825	0.306983086385263	1.03518019126474	1.41034147564619	3.63115167937499	3.4626462862238E-4	0.00500267857211303	-0.134291132148586	3.46059186992526	2.30079740014319	3.46059186992526	2.30079740014319
ENSG00000138381	0.585452320285031	0.348291868302471	0.82261277226759	3.72911876637788	4.86336929541366	2.11233660329142E-6	1.54123409059332E-4	4.59737459909005	5.6752368752935	3.81213139338287	5.6752368752935	3.81213139338287
ENSG00000138400	0.652464930778977	0.280334354861569	1.02459550669638	4.5946330707939	3.45421849440084	6.54463340050625E-4	0.00772353745248814	-0.714711221924934	3.18411467556033	2.11218374315871	3.18411467556033	2.11218374315871
ENSG00000138496	1.12101134575822	0.837211424371107	1.40481126714533	6.96770915777224	7.78190139742036	2.24831788596289E-13	1.79629357499005E-10	19.8351910363314	12.6481422845801	9.74562268349338	12.6481422845801	9.74562268349338
ENSG00000138642	1.78351292246414	1.42125768309896	2.14576816182932	5.82137248672185	9.69950500049327	6.2793153571997E-19	2.50842950231735E-15	32.060609303634	18.2020877054346	14.6005981000119	18.2020877054346	14.6005981000119
ENSG00000138646	0.952505410596296	0.458440001172532	1.44657082002006	4.60938657763986	3.79814017283838	1.85623143898318E-4	0.00328832839950247	0.437137129364331	3.73136787595823	2.48302481674943	3.73136787595823	2.48302481674943
ENSG00000138755	1.67339125672473	0.934445406742994	2.41233710670646	3.39638719293799	4.46141751019329	1.26232987714233E-5	5.37887176182861E-4	2.92604348241969	4.89882713867204	3.26930880964901	4.89882713867204	3.26930880964901
ENSG00000138771	0.555402603978574	0.261556818135683	0.849248389821464	7.21414787379787	3.72371497458953	2.45746387019752E-4	0.0040028353906102	0.179646332546546	3.60951285847617	2.39763226910538	3.60951285847617	2.39763226910538
ENSG00000139180	0.598822942641634	0.36543893079596	0.832206954487309	5.59342157479787	5.05493198428316	8.65362881977033E-7	8.18203165154498E-5	5.43510534199114	6.06280173693747	4.0871388448004	6.06280173693747	4.0871388448004
ENSG00000140464	0.710960003636936	0.440204646380999	0.981715360892873	6.54759508786684	5.17316222057487	4.92599634552519E-7	5.70380402935847E-5	5.96502468702006	6.30750591468913	4.24383540433962	6.30750591468913	4.24383540433962
ENSG00000141753	0.935038808781813	0.586565989672683	1.28351162789094	4.01950096291266	5.28626236780748	2.84800623717695E-7	3.88959757810688E-5	6.48098314635186	6.54545906392262	4.41009532891804	6.54545906392262	4.41009532891804
ENSG00000142089	1.49653792012407	1.08284021313324	1.91023562711491	6.96577979493482	7.1267676235254	1.24943019739517E-11	5.70418432119355E-9	16.0020495140251	10.9032880018288	8.2438064494283	10.9032880018288	8.2438064494283
ENSG00000142168	0.607280383150316	0.368192289962447	0.846368476338185	5.70761705622495	5.00402292214878	1.09971256082478E-6	9.87208258956134E-5	5.20993599734747	5.95872081444224	4.00559122000039	5.95872081444224	4.00559122000039
ENSG00000142684	0.662033918492502	0.343532134013503	0.980535702971502	1.24326391757765	4.09502310995968	5.80772287229709E-5	0.00151553378184588	1.50856459173429	4.23599411508751	2.81943437859313	4.23599411508751	2.81943437859313
ENSG00000142731	0.691153800797654	0.314955974776568	1.06735162681874	2.2469790671953	3.61948186925039	3.6138924240849E-4	0.00515592741468327	-0.173371338289936	3.44202477936824	2.28769320528768	3.44202477936824	2.28769320528768
ENSG00000143933	0.526572383435461	0.326637982978075	0.726506783892847	8.10711525854523	5.18869974513396	4.57116914297585E-7	5.37078762761846E-5	6.03538604124202	6.33997270859428	4.26996202021376	6.33997270859428	4.26996202021376
ENSG00000145491	0.611829943115088	0.309651239298841	0.914008646931334	5.88315194287949	3.98891571680753	8.86631919727574E-5	0.00200672683361571	1.11756988227547	4.05225663767461	2.69751174197568	4.05225663767461	2.69751174197568
ENSG00000145864	0.634314114577313	0.267744308466667	1.00088392068796	0.428643574095902	3.4090680609034	7.66840278330983E-4	0.00854244404766894	-0.858649158971724	3.11529508385152	2.0684178571143	3.11529508385152	2.0684178571143
ENSG00000146425	0.625410162095064	0.414722491466167	0.836097832723961	6.33579812563866	5.84808664473343	1.65300581251809E-8	3.94229550421292E-6	9.17025431832248	7.78172561930206	5.40425082525214	7.78172561930206	5.40425082525214
ENSG00000147654	0.507795804058833	0.225266960208428	0.790324647909238	3.36781812152781	3.54090521971925	4.80591464561709E-4	0.00634134683090961	-0.433584799706795	3.31822394665461	2.19781849304692	3.31822394665461	2.19781849304692
ENSG00000147684	0.517977180094952	0.309031340821553	0.72692301936835	4.3436866794243	4.88387889054102	1.9222135149262E-6	1.43528269883204E-4	4.68581669676762	5.71619837358525	3.8430625501837	5.71619837358525	3.8430625501837
ENSG00000147689	1.42939042921508	1.08036658389015	1.77841427454001	7.78224673175783	8.0683319397511	3.64629588871794E-14	4.16172585755886E-11	21.5725917296607	13.4381480922297	10.3807265311572	13.4381480922297	10.3807265311572
ENSG00000148300	0.528230759455109	0.23366175548922	0.822799763420998	2.85492442317686	3.53284535419848	4.94714411204646E-4	0.00643209241386415	-0.459986714252818	3.30564543830068	2.19164772443639	3.30564543830068	2.19164772443639
ENSG00000149050	0.809293276308639	0.381521886056614	1.23706466656066	3.7922971458652	3.72719558864858	2.42566226349469E-4	0.00399186223273203	0.191587871145295	3.6151696681485	2.39882445551009	3.6151696681485	2.39882445551009
ENSG00000149131	1.32175919801232	0.787298568800668	1.85621982722398	4.43731220807214	4.87219440876609	2.02839950631259E-6	1.49363113877276E-4	4.63539351637515	5.69284650382607	3.82575664092386	5.69284650382607	3.82575664092386
ENSG00000149218	0.730269133510824	0.428433713052134	1.03210455396951	3.48984398742721	4.7665124087191	3.28442054239396E-6	2.09910202071887E-4	4.18380280839709	5.48354124024081	3.67796645329062	5.48354124024081	3.67796645329062
ENSG00000149300	0.729990484671565	0.374942064123595	1.08503890521954	2.78369578278662	4.05058360510169	6.94085189673509E-5	0.00170936582292471	1.3437277202963	4.15858722243483	2.76716498357776	4.15858722243483	2.76716498357776
ENSG00000149929	0.611060560599147	0.294686529884793	0.927434591313501	2.48703740707351	3.80514677111045	1.80743895537878E-4	0.00323416204568841	0.461609512983489	3.74293636169033	2.49023822382813	3.74293636169033	2.49023822382813
ENSG00000149972	0.642826729712092	0.265453609778343	1.02019984964584	1.36762607379183	3.35591499047744	9.22176680642023E-4	0.00958715756667462	-1.02590527757684	3.03518586411242	2.01831013486143	3.03518586411242	2.01831013486143
ENSG00000150051	0.680557742876986	0.321355754046046	1.03975973170793	1.81574470560015	3.73262390575982	2.37683932408919E-4	0.00393570109426126	0.210231439132285	3.62400017587384	2.40497789246689	3.62400017587384	2.40497789246689
ENSG00000150773	0.716364742360827	0.361982340550984	1.07074714417067	4.39790685721534	3.98244734148312	9.09542679283277E-5	0.00204987058847214	1.09402275257055	4.0411769173346	2.68827355576692	4.0411769173346	2.68827355576692
ENSG00000151023	1.01717275549913	0.585015601157988	1.44932990984028	5.42267712404552	4.63704166900137	5.86357327670263E-6	3.18387072444018E-4	3.64164230732671	5.23183764312762	3.4970445743521	5.23183764312762	3.4970445743521
ENSG00000152061	0.585229739236967	0.431936236671617	0.738523241802317	7.45699071987028	7.52126042088113	1.13957222910174E-12	7.28368985952667E-10	18.2858815324102	11.9432581428784	9.13764855479965	11.9432581428784	9.13764855479965
ENSG00000152430	0.723661854879135	0.373641343385267	1.073682366373	-0.140873384947752	4.07314782731322	6.34148558701778E-5	0.00161611799353998	1.42722958322174	4.19780899027812	2.79152693435809	4.19780899027812	2.79152693435809
ENSG00000152611	0.821990274069355	0.381095045974402	1.26288550216431	5.23131430294938	3.67298594858618	2.96800875479667E-4	0.00449960264638482	0.00672458536709541	3.52753482234373	2.34682583646951	3.52753482234373	2.34682583646951
ENSG00000152749	0.592634687485597	0.354242178704097	0.831027196267097	3.8370336571528	4.89759027485423	1.80445359662082E-6	1.37690214340524E-4	4.74511154503358	5.74365428178992	3.86109692400544	5.74365428178992	3.86109692400544
ENSG00000152778	1.1319750158148	0.7608620337161	1.5030879979135	5.28760962133995	6.00922798345877	7.04086624346653E-9	1.90688138481952E-6	9.97884963984222	8.15237390596951	5.71967632086092	8.15237390596951	5.71967632086092
ENSG00000152954	1.56579090116344	1.10295205264309	2.02862974968378	7.86924608600088	6.66487405388939	1.86358354447796E-10	6.86224396012105E-8	13.428457517997	9.72965113304565	7.16353384637151	9.72965113304565	7.16353384637151
ENSG00000153789	0.773005810750915	0.413877319496461	1.13213430200537	5.78482540452478	4.24053726379911	3.20619285430535E-5	0.00102875011283023	2.05912771653943	4.49401035813858	2.98769010414756	4.49401035813858	2.98769010414756
ENSG00000154511	0.641950720119977	0.364094591465209	0.919806848774746	2.9463787766759	4.55165877011826	8.53652633981279E-6	4.03565545514404E-4	3.29086500155987	5.06871881529995	3.39408591882686	5.06871881529995	3.39408591882686
ENSG00000154917	0.774670855214837	0.365680539966773	1.1836611704629	2.3610919241558	3.7315750390795	2.38620003552154E-4	0.00394302899354691	0.206627232278167	3.62229315216537	2.40417002949763	3.62229315216537	2.40417002949763
ENSG00000154930	0.528859643140372	0.280596539181865	0.777122747098879	5.14646825077022	4.19678028460574	3.83978494996999E-5	0.0011347361150789	1.89183686645223	4.41569309793889	2.94510512269087	4.41569309793889	2.94510512269087
ENSG00000155380	0.683906173612286	0.337364232293395	1.03044811493118	2.29660310209554	3.88802193595121	1.31514118806969E-4	0.00260049706854161	0.754078526458832	3.88102762062815	2.58494363145536	3.88102762062815	2.58494363145536
ENSG00000156049	0.687590289626973	0.342599326152167	1.03258125310178	4.70520586501971	3.92653977986731	1.13241378816015E-4	0.00236213741780402	0.891887885886758	3.94599485134737	2.62669484082156	3.94599485134737	2.62669484082156
ENSG00000156136	0.525551378909417	0.237322742282646	0.813780015536188	3.93151212028413	3.59224574322586	3.9914176283633E-4	0.00554598802466236	-0.26414389767724	3.3988728289174	2.25602107252027	3.3988728289174	2.25602107252027
ENSG00000156194	0.935533547847429	0.621390112050385	1.24967698364447	11.2277484361814	5.86704423722382	1.49634290831226E-8	3.73594739561274E-6	9.26454458903124	7.82496887029337	5.42759924752651	7.82496887029337	5.42759924752651
ENSG00000156345	0.622485726460973	0.288788870405567	0.956182582516379	3.31938197819953	3.6750670666928	2.94523099274516E-4	0.00448784069250565	0.0137771503160815	3.53088063807875	2.34796256788239	3.53088063807875	2.34796256788239
ENSG00000156587	0.93710591843127	0.585129123055723	1.28908271380682	5.85791876309897	5.24520702548559	3.47817743553024E-7	4.37620450727069E-5	6.29267777274829	6.45864826669613	4.35890239090135	6.45864826669613	4.35890239090135
ENSG00000156976	0.611141084439967	0.458499225581188	0.763782943298746	7.19309986569356	7.88779873589375	1.1524267178108E-13	1.02303480688326E-10	20.4733939807127	12.9383866816106	9.99010958996313	12.9383866816106	9.99010958996313
ENSG00000157150	0.966584985903848	0.590304329063941	1.34286564274375	2.41817783793996	5.06076461295835	8.41829382861076E-7	8.07477085613932E-5	5.46101915087814	6.07477591989029	4.09286979312395	6.07477591989029	4.09286979312395
ENSG00000157601	1.28249875935883	0.953431743686103	1.61156577503156	8.11706584069969	7.67822063444142	4.30419181822447E-13	3.27508005063852E-10	19.2151786749601	12.3661083823835	9.48477808036664	12.3661083823835	9.48477808036664
ENSG00000157654	0.531308085846718	0.26453696365388	0.798079208039556	5.41895114139307	3.92369820728122	1.14502500494612E-4	0.00237746410053896	0.881680720770822	3.94118502913934	2.62388603214262	3.94118502913934	2.62388603214262
ENSG00000158458	0.669117247169386	0.317822024851869	1.0204124694869	2.32945986477433	3.75247638151416	2.2060711880079E-4	0.00372630142845435	0.278619186213734	3.65638047736266	2.42872201701371	3.65638047736266	2.42872201701371
ENSG00000159055	0.522492672414996	0.227613691474671	0.817371653355321	1.32071550693236	3.49079522725075	5.74931177727274E-4	0.00710613991854889	-0.596855782482473	3.2403841395228	2.14836624558642	3.2403841395228	2.14836624558642
ENSG00000159079	0.733757678682245	0.36449501118667	1.10302034617782	5.22289139923844	3.91476090759277	1.18556441866019E-4	0.0024287351084322	0.849619288052619	3.92607484328126	2.614619849221	3.92607484328126	2.614619849221
ENSG00000159189	0.925339006896825	0.451223999977268	1.39945401381638	4.35992477923838	3.84507800024234	1.55173331105292E-4	0.00290001714354556	0.601837183046591	3.80918291677008	2.53759943474752	3.80918291677008	2.53759943474752
ENSG00000159713	0.925994723052007	0.460669600538311	1.3913198455657	7.57348088003213	3.92048681658726	1.15943795433743E-4	0.00240112224956772	0.870152908922179	3.93575248705174	2.61958572792253	3.93575248705174	2.61958572792253
ENSG00000160183	0.59963979326239	0.295956646328293	0.903322940196487	3.85623678415666	3.89007290782792	1.30474488606306E-4	0.00258987807880765	0.761386539508422	3.88447439668285	2.58672068029997	3.88447439668285	2.58672068029997
ENSG00000160188	0.903837822718538	0.445417419949692	1.36225822548738	6.40247095209869	3.88431604865035	1.33412570113848E-4	0.00261570485625667	0.740882286534224	3.87480324932581	2.58241126131505	3.87480324932581	2.58241126131505
ENSG00000160345	0.804343440479679	0.383992812860605	1.22469406809875	4.87439922745295	3.76979566439001	2.06662489363928E-4	0.00358162680861845	0.33854239300206	3.68473834359817	2.44591966790106	3.68473834359817	2.44591966790106
